id_aluno,mun_formacao,uf_formacao,mun_trabalho,uf_trabalho,cbo_descricao,cnae_descricao,tipo_vinculo,natureza_juridica,remun_media_nominal,tempo_emprego_meses,carga_horaria,tipo_salario,mobilidade_mun,mobilidade_uf,setor_simplificado,ano_admissao,mes_ano_admissao
57573,Pilar,Pb,Pilar,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1302.0,24.9,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-01
58426,João Pessoa,Pb,João Pessoa,Pb,Analista De Recursos Humanos,Comércio varejista especializado de equipamentos de telefonia e comunicação,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2443.37,47.0,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-12
56256,João Pessoa,Pb,Bayeux,Pb,Assistente Administrativo,Agências de viagens,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1744.91,37.0,44.0,Mensal,Sim,Não,Setor Privado,2020.0,2020-12
56884,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Vendas Comercial,Comércio atacadista de produtos alimentícios em geral,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3209.99,37.9,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-11
58238,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Cooperativas de crédito mútuo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Cooperativa,3173.49,38.3,40.0,Mensal,Não,Não,Outros,2020.0,2020-10
58176,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Contabilidade,"Serviços de organização de feiras, congressos, exposições e festas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1888.0,50.4,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-10
56688,João Pessoa,Pb,João Pessoa,Pb,Vendedor De Comércio Varejista,"Comércio a varejo de automóveis, camionetas e utilitários novos","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3015.51,35.4,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-10
56435,João Pessoa,Pb,João Pessoa,Pb,Assistente De Vendas,Construção de edifícios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1413.43,46.5,44.0,Tarefa,Não,Não,Setor Privado,2020.0,2020-10
56149,João Pessoa,Pb,Santa Rita,Pb,Auxiliar De Escritório,Atividades de contabilidade,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),1998.52,32.4,44.0,Mensal,Sim,Não,Setor Privado,2020.0,2020-10
56844,João Pessoa,Pb,João Pessoa,Pb,Assistente Comercial De Seguros,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1797.81,42.3,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-09
56881,João Pessoa,Pb,Cabedelo,Pb,Gerente De Loja E Supermercado,Comércio por atacado de peças e acessórios novos para veículos automotores,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,423.84,28.5,44.0,Mensal,Sim,Não,Setor Privado,2020.0,2020-08
56512,Bayeux,Pb,João Pessoa,Pb,Recepcionista De Consultório Médico Ou Dentário,Atividade médica ambulatorial restrita a consultas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2106.35,52.4,44.0,Mensal,Sim,Não,Setor Privado,2020.0,2020-08
55952,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Aluguel de máquinas e equipamentos para escritório,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2054.08,40.4,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-08
57957,João Pessoa,Pb,João Pessoa,Pb,Gerente De Contas - Pessoa Física E Jurídica,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,6427.48,34.0,36.0,Mensal,Não,Não,Setor Privado,2020.0,2020-08
55895,João Pessoa,Pb,Santa Rita,Pb,Administrador,Instalação e manutenção elétrica,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,3654.28,41.9,44.0,Mensal,Sim,Não,Setor Privado,2020.0,2020-07
57491,João Pessoa,Pb,João Pessoa,Pb,Analista De Negócios,Organização logística do transporte de carga,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3492.22,43.6,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-05
57023,Guarabira,Pb,Guarabira,Pb,Assistente Administrativo,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2831.75,35.7,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-04
57264,Salvador,Ba,Salvador,Ba,Contador,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2383.36,57.5,44.0,Mensal,Não,Não,Setor Privado,2020.0,2020-03
56241,João Pessoa,Pb,João Pessoa,Pb,Vendedor Em Comércio Atacadista,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4939.35,57.9,43.0,Mensal,Não,Não,Setor Privado,2020.0,2020-03
55941,João Pessoa,Pb,João Pessoa,Pb,Gerente De Contas - Pessoa Física E Jurídica,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,4505.49,38.8,36.0,Mensal,Não,Não,Setor Privado,2019.0,2019-11
58116,João Pessoa,Pb,João Pessoa,Pb,Caixa De Banco,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4949.85,50.7,30.0,Mensal,Não,Não,Setor Privado,2019.0,2019-10
57425,João Pessoa,Pb,João Pessoa,Pb,Analista De Negócios,Distribuição de energia elétrica,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4010.57,63.4,40.0,Mensal,Não,Não,Setor Privado,2019.0,2019-09
56713,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1815.66,64.0,44.0,Mensal,Não,Não,Setor Privado,2019.0,2019-09
57053,João Pessoa,Pb,João Pessoa,Pb,Gerente Financeiro,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,6180.89,50.0,40.0,Mensal,Não,Não,Setor Privado,2019.0,2019-09
57817,João Pessoa,Pb,Bayeux,Pb,Supervisor De Logística,Cursos preparatórios para concursos,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3421.59,54.6,44.0,Mensal,Sim,Não,Setor Privado,2019.0,2019-06
56127,João Pessoa,Pb,João Pessoa,Pb,Administrador,Cursos preparatórios para concursos,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3782.77,70.3,44.0,Mensal,Não,Não,Setor Privado,2019.0,2019-02
55985,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1738.89,59.7,44.0,Mensal,Não,Não,Setor Privado,2019.0,2019-01
57957,João Pessoa,Pb,João Pessoa,Pb,Gerente De Contas - Pessoa Física E Jurídica,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,7706.06,72.9,36.0,Mensal,Não,Não,Setor Privado,2018.0,2018-12
58115,João Pessoa,Pb,João Pessoa,Pb,Chefe De Portaria De Hotel,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2809.3,72.9,44.0,Mensal,Não,Não,Setor Privado,2018.0,2018-12
56464,Bayeux,Pb,Bayeux,Pb,Gerente Comercial,Comércio varejista de material elétrico,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1629.18,75.0,44.0,Mensal,Não,Não,Setor Privado,2018.0,2018-10
57669,Santa Rita,Pb,Santa Rita,Pb,Atendente De Agência,Cooperativas de crédito mútuo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Cooperativa,5267.08,63.4,40.0,Mensal,Não,Não,Outros,2018.0,2018-09
55695,João Pessoa,Pb,João Pessoa,Pb,Supervisor Administrativo,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2839.37,68.8,44.0,Mensal,Não,Não,Setor Privado,2018.0,2018-09
56269,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Distribuição de energia elétrica,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,1539.02,63.9,40.0,Mensal,Não,Não,Setor Privado,2018.0,2018-09
58133,Goiana,Pe,Goiana,Pe,Operador De Inspeção De Qualidade,Testes e análises técnicas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1793.5,65.1,44.0,Mensal,Não,Não,Setor Privado,2018.0,2018-07
55756,João Pessoa,Pb,João Pessoa,Pb,Vendedor Em Comércio Atacadista,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4709.62,79.3,43.0,Mensal,Não,Não,Setor Privado,2018.0,2018-05
57060,João Pessoa,Pb,João Pessoa,Pb,Tecnólogo Em Logística De Transporte,Desenvolvimento e licenciamento de programas de computador customizáveis,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3939.52,69.3,44.0,Mensal,Não,Não,Setor Privado,2018.0,2018-03
58425,Santa Rita,Pb,Santa Rita,Pb,Auxiliar De Escritório,Confecção de roupas íntimas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1655.6,81.8,44.0,Mensal,Não,Não,Setor Privado,2018.0,2018-03
57023,Guarabira,Pb,João Pessoa,Pb,Assistente Administrativo,Abate de aves,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3660.97,85.8,44.0,Mensal,Sim,Não,Setor Privado,2017.0,2017-11
55721,João Pessoa,Pb,João Pessoa,Pb,Supervisor Administrativo,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,6319.19,86.2,40.0,Mensal,Não,Não,Setor Privado,2017.0,2017-10
56405,Cabedelo,Pb,João Pessoa,Pb,Comprador,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1989.36,72.1,44.0,Mensal,Sim,Não,Setor Privado,2017.0,2017-09
56096,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2232.46,88.0,44.0,Mensal,Não,Não,Setor Privado,2017.0,2017-09
55992,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Tesouraria,Serviços de comunicação multimídia - SCM,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,4246.08,81.3,44.0,Mensal,Não,Não,Setor Privado,2017.0,2017-03
56430,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Administração pública em geral,"Contrato De Trabalho Por Tempo Determinado, Regido Por Lei Municipal",Órgão Público Do Poder Executivo Municipal,1500.0,70.5,40.0,Outros/Não Informado,Não,Não,Setor Público,2017.0,2017-03
57062,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Corretagem na compra e venda e avaliação de imóveis,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1450.0,75.7,44.0,Mensal,Não,Não,Setor Privado,2017.0,2017-01
57062,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Corretagem na compra e venda e avaliação de imóveis,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1523.98,87.3,44.0,Mensal,Não,Não,Setor Privado,2017.0,2017-01
58227,João Pessoa,Pb,João Pessoa,Pb,Vendedor De Comércio Varejista,Comércio por atacado de peças e acessórios novos para veículos automotores,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,6040.87,119.7,44.0,Mensal,Não,Não,Setor Privado,2015.0,2015-01
58012,João Pessoa,Pb,Santa Rita,Pb,Analista Financeiro (Instituições Financeiras),Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3444.08,119.8,44.0,Mensal,Sim,Não,Setor Privado,2015.0,2015-01
56784,João Pessoa,Pb,Campina Grande,Pb,Auxiliar De Escritório,Educação profissional de nível tecnológico,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Autarquia Federal,11196.46,140.6,40.0,Outros/Não Informado,Sim,Não,Setor Público,2012.0,2012-04
56082,Recife,Pe,João Pessoa,Pb,Assistente Administrativo,Segurança e ordem pública,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Órgão Público Do Poder Executivo Federal,6783.21,163.0,40.0,Outros/Não Informado,Sim,Sim,Setor Público,2010.0,2010-06
55602,João Pessoa,Pb,João Pessoa,Pb,Encanador,Educação profissional de nível tecnológico,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Autarquia Federal,5168.91,168.0,40.0,Outros/Não Informado,Não,Não,Setor Público,2010.0,2010-01
56005,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),2202.29,167.0,44.0,Mensal,Não,Não,Setor Privado,2009.0,2009-09
56725,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços de assistência social sem alojamento,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Serviço Social Autônomo,4843.13,299.3,40.0,Mensal,Não,Não,Terceiro Setor,2000.0,2000-01
